S.no,Zone Name,BA Name,District name,District LGD Code,BLOCK NAME,Block LGD Code,GP Name,GP NAME,LGD CODE,Router  Location Name,GP Nos,"Convert to Municipality(GP COUNT)","GP Count ammendment","BSNL OFC SCOPE(AS PER RFP)(KM)","OFC SCOPE(AS PER RFP)",Block KML ASSIGNED,Proposed KML Submission Date ,KML Received (Yes/No),KML received date,KML Submitted to BSNL through mail (Yes/No), Block KML Submitted to BSNL through mail date,Length as per KML (Proposed),Length as per KML (Incremental),BSNL Feedback,Resubmission of ammedmend date,BSNL KML Acceptance,BSNL KML Acceptance Date,KML Length After  approval,GP Name as per Desktop Survey,Block Router Location Name as per Desktop Survey,ICP Name as per Desktop Survey,Reffered for documentation work,Reffered for documentation date,Document Ready for Submission,Document Ready for Submission date,No of GP's as per Desktop Survey,"Route Length as per Desktop Survey as per documentation(In Km)",Document Submission to BSNL,Signoff from BSNL authority date,Physical survey proposed date,Physical survey Start date,Physical survey End date,Representative from APL Side,Representative from IE Side,Representative from BSNL Side,Videography of the Route Satatus,"Physical Survey WIP",Physical survey status,No of Rings ,Total route length as per physical survey,Existing Incremental in this Block (KM),BSNL Leased OFC (KM),Incremental Route length to be use in new Ring (KM),New OFC to be laid (KM),"Row identify kn","Row Pending KM",Infra Report Received from SRIT,Survey Report Preparation Status,Report Submission Date,Final KML after Physical Survey,Physical Survey Approved (Yes/No),BOQ Prepared,BOQ Submitted,BOQ Submition date,BOQ Approved,,
788,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,PARASSALA,6382,KARODE,KARODE,221788,PARASALA TE,1,,,40.43,43.55,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,38.5,,Confirmation mail received,NA,Yes,12-08-2025,38.501,"PARASSALA, KARODE, KULATHOOR, THIRUPURAM, CHENKAL & POOVAR",PARASSALLA BSNL EXCHANGE,POOVAR GP and KOLLAYIL GP,Yes,12-08-2025,Yes,45897,6,45.946,Yes,45902,45919,45919,45925,Mithun,,MR. SREE KUMAR,Yes,,Yes,1,49.267,2.053,41.181,,49.267,49.267,,,Yes,26-09-2025,Yes,,,,,,KL-THM-ATH-221788,8.32007 77.11005
789,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,PARASSALA,6382,KULATHOOR,KULATHOOR,221789,PARASALA TE,1,,,40.43,43.55,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,38.5,,Confirmation mail received,NA,Yes,12-08-2025,38.501,"PARASSALA, KARODE, KULATHOOR, THIRUPURAM, CHENKAL & POOVAR",PARASSALLA BSNL EXCHANGE,POOVAR GP and KOLLAYIL GP,Yes,12-08-2025,Yes,45897,6,45.946,Yes,45902,45919,45919,45925,Mithun,,MR. SREE KUMAR,Yes,,Yes,1,49.267,2.053,41.181,,49.267,49.267,,,Yes,26-09-2025,Yes,,,,,,KL-THM-PAR-221789,8.31598 77.09136
790,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,PARASSALA,6382,PARASSALA,PARASSALA,221790,PARASALA TE,1,,,40.43,43.55,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,38.5,,Confirmation mail received,NA,Yes,12-08-2025,38.501,"PARASSALA, KARODE, KULATHOOR, THIRUPURAM, CHENKAL & POOVAR",PARASSALLA BSNL EXCHANGE,POOVAR GP and KOLLAYIL GP,Yes,12-08-2025,Yes,45897,6,45.946,Yes,45902,45919,45919,45925,Mithun,,MR. SREE KUMAR,Yes,,Yes,1,49.267,2.053,41.181,,49.267,49.267,,,Yes,26-09-2025,Yes,,,,,,KL-THM-PAR-221790,8.34487 77.15832
791,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,PARASSALA,6382,POOVAR,POOVAR,221791,PARASALA TE,1,,,40.43,43.55,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,38.5,,Confirmation mail received,NA,Yes,12-08-2025,38.501,"PARASSALA, KARODE, KULATHOOR, THIRUPURAM, CHENKAL & POOVAR",PARASSALLA BSNL EXCHANGE,POOVAR GP and KOLLAYIL GP,Yes,12-08-2025,Yes,45897,6,45.946,Yes,45902,45919,45919,45925,Mithun,,MR. SREE KUMAR,Yes,,Yes,1,49.267,2.053,41.181,,49.267,49.267,,,Yes,26-09-2025,Yes,,,,,,KL-THM-PAR-221791,8.31962 77.06968
792,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,PARASSALA,6382,THIRUPURAM,THIRUPURAM,221792,PARASALA TE,1,,,40.43,43.55,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,38.5,,Confirmation mail received,NA,Yes,12-08-2025,38.501,"PARASSALA, KARODE, KULATHOOR, THIRUPURAM, CHENKAL & POOVAR",PARASSALLA BSNL EXCHANGE,POOVAR GP and KOLLAYIL GP,Yes,12-08-2025,Yes,45897,6,45.946,Yes,45902,45919,45919,45925,Mithun,,MR. SREE KUMAR,Yes,,Yes,1,49.267,2.053,41.181,,49.267,49.267,,,Yes,26-09-2025,Yes,,,,,,KL-THM-PAR-221792,8.36081 77.07805
793,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,PERUMKADAVILA,6383,AMBOORI,AMBOORI,221793,KARAKONAM TE,1,,,59.2,73.46,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,63,,Confirmation mail received,NA,Yes,12-08-2025,61.479,"KUNNATHUKAL, VELLARADA, AMBOORI, KALLIKKADU, OTTASEKHARAMANGALAM, ARYANCODE, PERUMKADAVILA & KOLLAYIL",KARAKONAM BSNL EXCHANGE,,Yes,12-08-2025,Yes,45897,8,75.71,Yes,45902,45898,45897,45897,RAHUL KR JHA/MITHUN KUMAR,,MR. SREE KUMAR,Yes,,Yes,1,65.055,4.895,65.111,,65.055,65.055,,Yes,Yes,10-09-2025,Yes,Yes,Yes,YES,14-09-2025,,KL-THM-PER-221793,8.5054712 77.1877125
794,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,PERUMKADAVILA,6383,ARYANCODE,ARYANCODE,221794,KARAKONAM TE,1,,,59.2,73.46,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,63,,Confirmation mail received,NA,Yes,12-08-2025,61.479,"KUNNATHUKAL, VELLARADA, AMBOORI, KALLIKKADU, OTTASEKHARAMANGALAM, ARYANCODE, PERUMKADAVILA & KOLLAYIL",KARAKONAM BSNL EXCHANGE,,Yes,12-08-2025,Yes,45897,8,75.71,Yes,45902,45898,45897,45897,RAHUL KR JHA/MITHUN KUMAR,,MR. SREE KUMAR,Yes,,Yes,1,65.055,4.895,65.111,,65.055,65.055,,Yes,Yes,10-09-2025,Yes,Yes,Yes,YES,14-09-2025,,KL-THM-PER-221794,8.4728493 77.1285978
795,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,PERUMKADAVILA,6383,KALLIKKADU,KALLIKKADU,221795,KARAKONAM TE,1,,,59.2,73.46,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,63,,Confirmation mail received,NA,Yes,12-08-2025,61.479,"KUNNATHUKAL, VELLARADA, AMBOORI, KALLIKKADU, OTTASEKHARAMANGALAM, ARYANCODE, PERUMKADAVILA & KOLLAYIL",KARAKONAM BSNL EXCHANGE,,Yes,12-08-2025,Yes,45897,8,75.71,Yes,45902,45898,45897,45897,RAHUL KR JHA/MITHUN KUMAR,,MR. SREE KUMAR,Yes,,Yes,1,65.055,4.895,65.111,,65.055,65.055,,Yes,Yes,10-09-2025,Yes,Yes,Yes,YES,14-09-2025,,KL-THM-PER-221795,8.53518466 77.13665173
796,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,PERUMKADAVILA,6383,KOLLAYIL,KOLLAYIL,221796,KARAKONAM TE,1,,,59.2,73.46,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,63,,Confirmation mail received,NA,Yes,12-08-2025,61.479,"KUNNATHUKAL, VELLARADA, AMBOORI, KALLIKKADU, OTTASEKHARAMANGALAM, ARYANCODE, PERUMKADAVILA & KOLLAYIL",KARAKONAM BSNL EXCHANGE,,Yes,12-08-2025,Yes,45897,8,75.71,Yes,45902,45898,45897,45897,RAHUL KR JHA/MITHUN KUMAR,,MR. SREE KUMAR,Yes,,Yes,1,65.055,4.895,65.111,,65.055,65.055,,Yes,Yes,10-09-2025,Yes,Yes,Yes,YES,14-09-2025,,KL-THM-PER-221796,8.38573839 77.13326776
797,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,PERUMKADAVILA,6383,KUNNATHUKAL,KUNNATHUKAL,221797,KARAKONAM TE,1,,,59.2,73.46,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,63,,Confirmation mail received,NA,Yes,12-08-2025,61.479,"KUNNATHUKAL, VELLARADA, AMBOORI, KALLIKKADU, OTTASEKHARAMANGALAM, ARYANCODE, PERUMKADAVILA & KOLLAYIL",KARAKONAM BSNL EXCHANGE,,Yes,12-08-2025,Yes,45897,8,75.71,Yes,45902,45898,45897,45897,RAHUL KR JHA/MITHUN KUMAR,,MR. SREE KUMAR,Yes,,Yes,1,65.055,4.895,65.111,,65.055,65.055,,Yes,Yes,10-09-2025,Yes,Yes,Yes,YES,14-09-2025,,KL-THM-PER-221797,8.38838 77.17084
798,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,PERUMKADAVILA,6383,OTTASEKHARAMANGALAM,OTTASEKHARAMANGALAM,221798,KARAKONAM TE,1,,,59.2,73.46,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,63,,Confirmation mail received,NA,Yes,12-08-2025,61.479,"KUNNATHUKAL, VELLARADA, AMBOORI, KALLIKKADU, OTTASEKHARAMANGALAM, ARYANCODE, PERUMKADAVILA & KOLLAYIL",KARAKONAM BSNL EXCHANGE,,Yes,12-08-2025,Yes,45897,8,75.71,Yes,45902,45898,45897,45897,RAHUL KR JHA/MITHUN KUMAR,,MR. SREE KUMAR,Yes,,Yes,1,65.055,4.895,65.111,,65.055,65.055,,Yes,Yes,10-09-2025,Yes,Yes,Yes,YES,14-09-2025,,KL-THM-PER-221798,8.49141343 77.12561293
799,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,PERUMKADAVILA,6383,PERUMKADAVILA,PERUMKADAVILA,221799,KARAKONAM TE,1,,,59.2,73.46,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,63,,Confirmation mail received,NA,Yes,12-08-2025,61.479,"KUNNATHUKAL, VELLARADA, AMBOORI, KALLIKKADU, OTTASEKHARAMANGALAM, ARYANCODE, PERUMKADAVILA & KOLLAYIL",KARAKONAM BSNL EXCHANGE,,Yes,12-08-2025,Yes,45897,8,75.71,Yes,45902,45898,45897,45897,RAHUL KR JHA/MITHUN KUMAR,,MR. SREE KUMAR,Yes,,Yes,1,65.055,4.895,65.111,,65.055,65.055,,Yes,Yes,10-09-2025,Yes,Yes,Yes,YES,14-09-2025,,KL-THM-PER-221799,8.44204734 77.11162576
800,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,PERUMKADAVILA,6383,VELLARADA,VELLARADA,221800,KARAKONAM TE,1,,,59.2,73.46,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,63,,Confirmation mail received,NA,Yes,12-08-2025,61.479,"KUNNATHUKAL, VELLARADA, AMBOORI, KALLIKKADU, OTTASEKHARAMANGALAM, ARYANCODE, PERUMKADAVILA & KOLLAYIL",KARAKONAM BSNL EXCHANGE,,Yes,12-08-2025,Yes,45897,8,75.71,Yes,45902,45898,45897,45897,RAHUL KR JHA/MITHUN KUMAR,,MR. SREE KUMAR,Yes,,Yes,1,65.055,4.895,65.111,,65.055,65.055,,Yes,Yes,10-09-2025,Yes,Yes,Yes,YES,14-09-2025,,KL-THM-PER-221800,8.4302124 77.195889
801,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VAMANAPURAM,6384,KALLARA,KALLARA,221801,VENJARAMOODU,1,,,60.84,118.52,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,73.5,,Confirmation mail received,NA,Yes,12-08-2025,73.493,"NELLANAD, MANICKAL, PULLAMPARA, NANNIYODE, PERINGAMALA, PANGODE, KALLARA & VAMANAPURAM",VENJARAMOODU BSNL,"PANAVOOR(NEDUMANGAD Block),Mudakkal GP(CHIRAYINKEEZHU block),(Pulimath GPKILIMANOOR Block",Yes,12-08-2025,Yes,45889,8,88.68,Yes,45902,,,,,,,,,,,,5.254,59.836,,,,,,,,0,,0,0,0,0,KL-THM-VAM-221801,8.75099 76.93915
802,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VAMANAPURAM,6384,MANICKAL,MANICKAL,221802,VENJARAMOODU,1,,,60.84,118.52,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,73.5,,Confirmation mail received,NA,Yes,12-08-2025,73.493,"NELLANAD, MANICKAL, PULLAMPARA, NANNIYODE, PERINGAMALA, PANGODE, KALLARA & VAMANAPURAM",VENJARAMOODU BSNL,"PANAVOOR(NEDUMANGAD Block),Mudakkal GP(CHIRAYINKEEZHU block),(Pulimath GPKILIMANOOR Block",Yes,12-08-2025,Yes,45889,8,88.68,Yes,45902,,,,,,,,,,,,5.254,59.836,,,,,,,,0,,0,0,0,0,KL-THM-VAM-221802,8.65756 76.92061
803,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VAMANAPURAM,6384,NANNIYODE,NANNIYODE,221803,VENJARAMOODU,1,,,60.84,118.52,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,73.5,,Confirmation mail received,NA,Yes,12-08-2025,73.493,"NELLANAD, MANICKAL, PULLAMPARA, NANNIYODE, PERINGAMALA, PANGODE, KALLARA & VAMANAPURAM",VENJARAMOODU BSNL,"PANAVOOR(NEDUMANGAD Block),Mudakkal GP(CHIRAYINKEEZHU block),(Pulimath GPKILIMANOOR Block",Yes,12-08-2025,Yes,45889,8,88.68,Yes,45902,,,,,,,,,,,,5.254,59.836,,,,,,,,0,,0,0,0,0,KL-THM-VAM-221803,8.69894 77.02607
804,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VAMANAPURAM,6384,NELLANAD,NELLANAD,221804,VENJARAMOODU,1,,,60.84,118.52,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,73.5,,Confirmation mail received,NA,Yes,12-08-2025,73.493,"NELLANAD, MANICKAL, PULLAMPARA, NANNIYODE, PERINGAMALA, PANGODE, KALLARA & VAMANAPURAM",VENJARAMOODU BSNL,"PANAVOOR(NEDUMANGAD Block),Mudakkal GP(CHIRAYINKEEZHU block),(Pulimath GPKILIMANOOR Block",Yes,12-08-2025,Yes,45889,8,88.68,Yes,45902,,,,,,,,,,,,5.254,59.836,,,,,,,,0,,0,0,0,0,KL-THM-VAM-221804,8.67761 76.91032
805,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VAMANAPURAM,6384,PANGODE,PANGODE,221805,VENJARAMOODU,1,,,60.84,118.52,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,73.5,,Confirmation mail received,NA,Yes,12-08-2025,73.493,"NELLANAD, MANICKAL, PULLAMPARA, NANNIYODE, PERINGAMALA, PANGODE, KALLARA & VAMANAPURAM",VENJARAMOODU BSNL,"PANAVOOR(NEDUMANGAD Block),Mudakkal GP(CHIRAYINKEEZHU block),(Pulimath GPKILIMANOOR Block",Yes,12-08-2025,Yes,45889,8,88.68,Yes,45902,,,,,,,,,,,,5.254,59.836,,,,,,,,0,,0,0,0,0,KL-THM-VAM-221805,8.76493 76.96299
806,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VAMANAPURAM,6384,PERINGAMALA,PERINGAMALA,221806,VENJARAMOODU,1,,,60.84,118.52,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,73.5,,Confirmation mail received,NA,Yes,12-08-2025,73.493,"NELLANAD, MANICKAL, PULLAMPARA, NANNIYODE, PERINGAMALA, PANGODE, KALLARA & VAMANAPURAM",VENJARAMOODU BSNL,"PANAVOOR(NEDUMANGAD Block),Mudakkal GP(CHIRAYINKEEZHU block),(Pulimath GPKILIMANOOR Block",Yes,12-08-2025,Yes,45889,8,88.68,Yes,45902,,,,,,,,,,,,5.254,59.836,,,,,,,,0,,0,0,0,0,KL-THM-VAM-221806,8.72735 77.04374
807,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VAMANAPURAM,6384,PULLAMPARA,PULLAMPARA,221807,VENJARAMOODU,1,,,60.84,118.52,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,73.5,,Confirmation mail received,NA,Yes,12-08-2025,73.493,"NELLANAD, MANICKAL, PULLAMPARA, NANNIYODE, PERINGAMALA, PANGODE, KALLARA & VAMANAPURAM",VENJARAMOODU BSNL,"PANAVOOR(NEDUMANGAD Block),Mudakkal GP(CHIRAYINKEEZHU block),(Pulimath GPKILIMANOOR Block",Yes,12-08-2025,Yes,45889,8,88.68,Yes,45902,,,,,,,,,,,,5.254,59.836,,,,,,,,0,,0,0,0,0,KL-THM-VAM-221807,8.68066 76.94124
808,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VAMANAPURAM,6384,VAMANAPURAM,VAMANAPURAM,221808,VENJARAMOODU,1,,,60.84,118.52,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,73.5,,Confirmation mail received,NA,Yes,12-08-2025,73.493,"NELLANAD, MANICKAL, PULLAMPARA, NANNIYODE, PERINGAMALA, PANGODE, KALLARA & VAMANAPURAM",VENJARAMOODU BSNL,"PANAVOOR(NEDUMANGAD Block),Mudakkal GP(CHIRAYINKEEZHU block),(Pulimath GPKILIMANOOR Block",Yes,12-08-2025,Yes,45889,8,88.68,Yes,45902,,,,,,,,,,,,5.254,59.836,,,,,,,,0,,0,0,0,0,KL-THM-VAM-221808,8.72252 76.8972
809,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VARKALA,6385,CHEMMARUTHY,CHEMMARUTHY,221809,VARKALA,1,,,36.53,49.55,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,42,,Confirmation mail received,NA,Yes,12-08-2025,42.116,"EDAVA, ELAKAMON, CHEMMARUTHY, OTTOOR, MANAMBOOR, CHERUNNIYOOR & VETTOOR",VARKALA BSNL EXCHANGE,CHEMMARUTHY GP,Yes,12-08-2025,Yes,45889,7,49.821,Yes,45902,,,,,,,,,,,,7.697,30.716,,,,,,,,0,,0,0,0,0,KL-THM-VAR-221809,8.76275 76.75388
810,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VARKALA,6385,CHERUNNIYOOR,CHERUNNIYOOR,221810,VARKALA,1,,,36.53,49.55,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,42,,Confirmation mail received,NA,Yes,12-08-2025,42.116,"EDAVA, ELAKAMON, CHEMMARUTHY, OTTOOR, MANAMBOOR, CHERUNNIYOOR & VETTOOR",VARKALA BSNL EXCHANGE,CHEMMARUTHY GP,Yes,12-08-2025,Yes,45889,7,49.821,Yes,45902,,,,,,,,,,,,7.697,30.716,,,,,,,,0,,0,0,0,0,KL-THM-VAR-221810,8.72343 76.75894
811,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VARKALA,6385,EDAVA,EDAVA,221811,VARKALA,1,,,36.53,49.55,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,42,,Confirmation mail received,NA,Yes,12-08-2025,42.116,"EDAVA, ELAKAMON, CHEMMARUTHY, OTTOOR, MANAMBOOR, CHERUNNIYOOR & VETTOOR",VARKALA BSNL EXCHANGE,CHEMMARUTHY GP,Yes,12-08-2025,Yes,45889,7,49.821,Yes,45902,,,,,,,,,,,,7.697,30.716,,,,,,,,0,,0,0,0,0,KL-THM-VAR-221811,8.76416 76.69639
812,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VARKALA,6385,ELAKAMON,ELAKAMON,221812,VARKALA,1,,,36.53,49.55,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,42,,Confirmation mail received,NA,Yes,12-08-2025,42.116,"EDAVA, ELAKAMON, CHEMMARUTHY, OTTOOR, MANAMBOOR, CHERUNNIYOOR & VETTOOR",VARKALA BSNL EXCHANGE,CHEMMARUTHY GP,Yes,12-08-2025,Yes,45889,7,49.821,Yes,45902,,,,,,,,,,,,7.697,30.716,,,,,,,,0,,0,0,0,0,KL-THM-VAR-221812,8.77392 76.72543
813,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VARKALA,6385,MANAMBOOR,MANAMBOOR,221813,VARKALA,1,,,36.53,49.55,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,42,,Confirmation mail received,NA,Yes,12-08-2025,42.116,"EDAVA, ELAKAMON, CHEMMARUTHY, OTTOOR, MANAMBOOR, CHERUNNIYOOR & VETTOOR",VARKALA BSNL EXCHANGE,CHEMMARUTHY GP,Yes,12-08-2025,Yes,45889,7,49.821,Yes,45902,,,,,,,,,,,,7.697,30.716,,,,,,,,0,,0,0,0,0,KL-THM-VAR-221813,8.71617 76.77628
814,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VARKALA,6385,OTTOOR,OTTOOR,221814,VARKALA,1,,,36.53,49.55,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,42,,Confirmation mail received,NA,Yes,12-08-2025,42.116,"EDAVA, ELAKAMON, CHEMMARUTHY, OTTOOR, MANAMBOOR, CHERUNNIYOOR & VETTOOR",VARKALA BSNL EXCHANGE,CHEMMARUTHY GP,Yes,12-08-2025,Yes,45889,7,49.821,Yes,45902,,,,,,,,,,,,7.697,30.716,,,,,,,,0,,0,0,0,0,KL-THM-VAR-221814,8.73229 76.785
815,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VARKALA,6385,VETTOOR,VETTOOR,221815,VARKALA,1,,,36.53,49.55,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,42,,Confirmation mail received,NA,Yes,12-08-2025,42.116,"EDAVA, ELAKAMON, CHEMMARUTHY, OTTOOR, MANAMBOOR, CHERUNNIYOOR & VETTOOR",VARKALA BSNL EXCHANGE,CHEMMARUTHY GP,Yes,12-08-2025,Yes,45889,7,49.821,Yes,45902,,,,,,,,,,,,7.697,30.716,,,,,,,,0,,0,0,0,0,KL-THM-VAR-221815,8.71716 76.74113
816,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VELLANAD,6386,ARYANAD,ARYANAD,221816,KATTAKKADA,1,,,54.31,92.06,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,65.6,,Confirmation mail received,NA,Yes,12-08-2025,65.597,,,,Yes,12-08-2025,Yes,45890,,,Yes,45902,,,,,,,,,,,,5.283,59.175,,,,,,,,0,,0,0,0,0,KL-THM-VEL-221816,8.58551 77.08893
817,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VELLANAD,6386,KATTAKKADA,KATTAKKADA,221817,KATTAKKADA,1,,,54.31,92.06,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,65.6,,Confirmation mail received,NA,Yes,12-08-2025,65.597,,,,Yes,12-08-2025,Yes,45890,,,Yes,45902,,,,,,,,,,,,5.283,59.175,,,,,,,,0,,0,0,0,0,KL-THM-VEL-221817,8.50778 77.08265
818,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VELLANAD,6386,KUTTICHAL,KUTTICHAL,221818,KATTAKKADA,1,,,54.31,92.06,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,65.6,,Confirmation mail received,NA,Yes,12-08-2025,65.597,,,,Yes,12-08-2025,Yes,45890,,,Yes,45902,,,,,,,,,,,,5.283,59.175,,,,,,,,0,,0,0,0,0,KL-THM-VEL-221818,8.56972 77.10448
819,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VELLANAD,6386,POOVACHAL,POOVACHAL,221819,KATTAKKADA,1,,,54.31,92.06,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,65.6,,Confirmation mail received,NA,Yes,12-08-2025,65.597,,,,Yes,12-08-2025,Yes,45890,,,Yes,45902,,,,,,,,,,,,5.283,59.175,,,,,,,,0,,0,0,0,0,KL-THM-VEL-221819,8.53261 77.08678
820,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VELLANAD,6386,THOLICODE,THOLICODE,221820,KATTAKKADA,1,,,54.31,92.06,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,65.6,,Confirmation mail received,NA,Yes,12-08-2025,65.597,,,,Yes,12-08-2025,Yes,45890,,,Yes,45902,,,,,,,,,,,,5.283,59.175,,,,,,,,0,,0,0,0,0,KL-THM-VEL-221820,8.64595 77.05475
821,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VELLANAD,6386,UZHAMALACKAL,UZHAMALACKAL,221821,KATTAKKADA,1,,,54.31,92.06,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,65.6,,Confirmation mail received,NA,Yes,12-08-2025,65.597,,,,Yes,12-08-2025,Yes,45890,,,Yes,45902,,,,,,,,,,,,5.283,59.175,,,,,,,,0,,0,0,0,0,KL-THM-VEL-221821,8.60623 77.05071
822,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VELLANAD,6386,VELLANAD,VELLANAD,221822,KATTAKKADA,1,,,54.31,92.06,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,65.6,,Confirmation mail received,NA,Yes,12-08-2025,65.597,,,,Yes,12-08-2025,Yes,45890,,,Yes,45902,,,,,,,,,,,,5.283,59.175,,,,,,,,0,,0,0,0,0,KL-THM-VEL-221822,8.5619 77.05469
823,South Zone,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,520,VELLANAD,6386,VITHURA,VITHURA,221823,KATTAKKADA,1,,,54.31,92.06,Rahul Kumar Jha,11-08-2025,Yes,11-08-2025,Yes,11-08-2025,65.6,,Confirmation mail received,NA,Yes,12-08-2025,65.597,,,,Yes,12-08-2025,Yes,45890,,,Yes,45902,,,,,,,,,,,,5.283,59.175,,,,,,,,0,,0,0,0,0,KL-THM-VEL-221823,8.67225 77.08285
824,Central Zone,THRISSUR,THRISSUR,521,ANTHIKKAD,6387,ANTHICAD,ANTHICAD,221824,KADASANKADAVU,1,,,34.69,29.19,Saurav Kumar,14-08-2025,Yes,14-08-2025,Yes,14-08-2025,44.672,,Confirmation mail received,,Yes,25-09-2025,44.729,,,,,,,,,,,,,,,,,,,,,,,6.444,28.167,,,,,,,,0,,0,0,0,0,KL-THR-ANT-221824,10.4599 76.12328
